scaled_amount,scaled_time,V1,V13,V15,V20,V23,V24,V25,V26,V27,V28,Class
1.0924267993054546,0.2556705281387649,-1.899446143936547,-1.0266634957542955,-1.6257398894854305,0.0075100097366294,-0.1028469895519973,-0.0179326215844273,0.018171069420793,-0.4432047572776532,0.4871261898560234,0.1810849956936304,1
1.4603507301054983,-0.0733443766961547,0.85163767406592,1.11586846464766,0.767861242858967,0.165405433146623,-0.0522413650750407,0.237461038642743,0.18911778320958,-0.440272190570337,0.0527390354479881,0.0508466403289843,0
-0.2698246349472507,-0.9460167530163652,-0.356083724364499,2.40070146077143,-0.593197760909916,0.134069406197945,-0.0660756051363403,-0.0962268140740557,-0.146904295703785,0.0342810052338579,0.219227798228969,0.0797141197354013,0
0.9747781736882556,-0.1468179842338373,1.10607983836952,-0.0712916516796011,-0.103236898223846,0.214831613383463,-0.028575743339839,1.08159792716553,0.264676258170368,0.948973826626216,-0.0471770232054404,0.0220277275485179,0
-0.2934395304967512,-0.1275743371045242,1.27761550906948,-0.224137907797123,-0.152089687583931,-0.0538512715732708,-0.120082287769419,1.00949732418224,0.89592151829584,-0.325839628513173,0.0267376579036011,0.0111693186559834,0
1.0897785230210295,-0.3989625564803509,-8.647202467393717,-0.6784936255135477,0.9258734935151002,0.815218490763832,0.1161809065426603,-0.0547580732137901,0.5032783274386136,-0.2591271810575306,1.1673202773617073,0.2302060894419217,1
-0.2306993642143505,-0.4326413609182438,1.18695247222691,0.192955851915728,1.26537540565911,-0.131010026414048,0.203663333884876,0.393904113674245,0.0981302314447608,0.103800442565118,-0.0131431163859942,0.0194656233302331,0
10.342666586336316,0.1299080494900927,-1.270581906470007,0.7027439306658276,-1.1179483555044951,-0.9898977177943362,0.4986943478269474,0.5195330021970633,-0.1383839760087578,-0.1909608534971485,-0.2955171492204007,-1.265881909212752,1
-0.29513669522019,-0.2919387998249613,-1.5588378310380355,1.2591421225005748,-0.3244765254784126,0.4196428772138837,-0.2859500488240477,-0.3923685365462447,0.0867177106592511,0.7135267706591806,0.3691462871581994,0.0116203307526647,1
0.796478725634039,-0.0738613000622657,-1.12165616506067,1.76176857139169,-0.0517311380856106,0.0292878281106665,-0.120358456476882,-1.33140774208185,0.0388661696703617,-0.082184491034313,0.330190991125013,0.0566392127827046,0
0.380074058548173,-0.1542428834925222,1.47712060867827,-0.971012478337972,0.876907917422825,-0.337611180030259,0.134564100237615,-0.250610997650768,0.124222245036917,-0.445731765608336,0.0177228272020305,0.0257269273402972,0
-0.0101551364645367,-0.8649080189568777,-4.693320041694781,0.4064989120107558,0.260837691575301,-0.1552459833680118,0.4695399899237553,-0.2317277858961911,-0.5055698264057478,-0.1552493155514086,-1.2291443244787,0.7633060953084707,1
-0.2934395304967512,-0.7503252432811065,-16.509653269405938,0.8541103365698688,-0.3842050249236698,0.995086733501508,1.2025747390269617,-1.0482373057669847,-0.0165496164793789,0.6667917425033821,2.1188505419981616,-1.4177907806077623,1
-0.2934395304967512,-0.9035325424966528,-0.707214610809453,1.4825185101523888,-0.1100333069327593,0.3876634209268549,0.1809309887898512,-0.4024259288985359,-0.6237555144693515,0.3333566383820652,0.3896340787967962,0.1201070441353836,1
0.9040732201495144,0.551052056532619,1.875253522962,-0.0863932004093007,0.420477305743368,-0.0164782817022166,0.0659460136743179,0.533529596534194,-0.201156308387489,0.589046057397001,-0.0446004328531966,-0.0321591512721129,0
0.7825054146580033,0.1077080322842138,-10.8502815883108,0.270529742348469,-0.241094883743813,-0.646818272966729,-1.02396689219897,0.40626452579196,0.106592778669641,-0.0262323892202069,-1.46463002356247,-0.411681819907858,1
19.744288409138544,0.5015566442274932,-0.77561345474369,0.455657206587046,0.0675010924970068,2.69435891998389,-1.23788411095552,0.791491594096017,-0.227426466202617,-0.630144652758106,-0.271690371926747,0.194689295161327,0
-0.0823990261338366,-0.5261050424034766,0.3338944968652743,-0.3358563488623654,1.149712434060829,0.3543639685330161,-0.1805049459254009,-0.1516761733051791,0.5748620546777474,0.2549927642346216,0.5813571665896479,0.2978889598716298,1
-0.288360954534954,-0.5448621672683618,1.072047646928279,-0.125865748511786,-1.3213242694940448,-0.1764159187879432,0.0152671136063939,0.0814823893498215,0.4024507938557006,-0.0453425310592215,0.0292493535818045,0.0213905415932485,1
-0.2403999291352024,0.5024497879214782,1.1617359234489708,-2.045058854815706,-1.1842120918658725,0.1587934474440577,-0.1001968844315891,0.133421238428552,0.4740926042679239,0.1747710172577856,0.4530495672848967,0.2707944867690558,1
0.0871284850169976,-0.3131236633987911,-0.2651124201067053,-1.025858988317252,-0.8160540338232244,-0.3773044404169109,-0.1899423613034972,-0.1528100698376175,-0.2240541287381882,-0.1517550867619679,0.0245412250230883,-0.2159438135614859,1
-0.0845385314050164,0.4679331289136385,2.05827702102857,-0.162220732084558,0.2945630191521,-0.0452643745347242,0.179891273548346,-1.0366624525347,-0.26105686958218,-0.113686783125775,0.0418933569406258,-0.0473725623686863,0
1.3672884790051003,-0.0328246337480468,1.32327710256115,1.07726067888032,0.442527395895522,-0.0795260825688803,0.190065318865226,0.307622579348024,0.0685761662149201,-0.654371889346004,0.0016567372232054,0.0443727854827449,0
-0.2503862093679649,-0.3487458938931954,0.3394573576985442,-0.9914418241878892,-0.0355994910806593,0.3271207645697918,-0.2053432615214951,-0.388906803455002,0.7425582679050188,0.0811178336489121,0.5528532792370675,0.3170229529376832,1
-0.1678194648221896,-0.6249251048532055,-0.614114782384075,-0.0004687140465859,0.692888121169062,0.168640921758391,-0.0323922732860614,1.00783289279441,-0.225052336615794,-0.331656681790155,0.0775991848052714,0.196393168538112,0
-0.2934395304967512,-0.4912549057270827,-4.585194766818589,-1.0856213839661757,0.6922155213648298,-0.2850229837157206,-0.0556334145102711,-0.0999002724795716,-0.4365438568164388,-0.2747787744091363,0.0560421095284531,0.0620153585694641,1
-0.2934395304967512,0.7092893478541806,0.0916660896403606,1.67109777045822,-0.326462365307411,0.174342060240466,-0.174524369105608,-0.0979371441975378,-0.838236799349164,0.0421156021518831,0.148512577245239,0.165284092778506,0
-0.307083027566223,-0.9675078974631244,-2.292226900423673,-0.5921633465286744,0.3497237260080328,0.1250708894230563,-0.45497530348871,0.3030537299545962,0.0471922177667752,0.1711782221085196,0.2567229689023426,-0.1408753034348614,1
-0.2934395304967512,-0.7539971119331068,-15.620437369481465,0.7549052161934193,-0.3449098768778105,0.994896514511006,1.119521032392211,-1.0422600641659576,-0.1352819202637138,0.6546394714716052,2.1402324899456584,-1.4097089675414634,1
-0.2527854205041629,-0.7926352946706844,-0.2402486716261549,0.9700577598621032,-0.491765483260978,-0.3379214445284382,-0.0343001425519722,0.2982266345809511,-0.2633389960813244,-0.1340070254996077,-0.084110617673692,0.0415394126523155,1
-0.2038706071403619,0.4528953582631375,-1.41444470951628,0.724828734751494,-1.6408704871902,-0.83772232598206,0.306746643971639,-0.282567484579277,-0.32680376340803,0.475919923425415,-0.434149076811119,0.127633023547308,0
-0.2572486550688185,0.601052643945535,2.05799644061809,-0.234745390343377,0.0722290746396202,-0.240107653909565,0.343307028805873,0.0382555781855899,-0.310300611208593,0.196188356025703,-0.0730057051341821,-0.0601730509867521,0
-0.2237127087263326,0.2444695073955286,-0.313145292553039,-0.230123360392583,-0.913801029452577,-0.305722039763004,0.0548712269050075,-0.220346659615341,-0.799405368460766,0.0750307677278298,-0.0678878125097171,0.191976223262394,0
-0.1264584643331237,-0.315687449335636,1.1938068305408,-0.31075617259113,0.94569853047887,-0.153866274878188,-0.0732657399697664,0.707773861658685,0.616710081135896,-0.300631284612177,0.0151818969231526,0.0261846832658345,0
0.1100081055101877,-0.1155842715484511,-0.430473856609007,-0.985302648947608,0.3539114801918626,-0.1147689809574335,-0.1651874965775269,0.2572863523925471,0.4502602953455979,-0.5032195691729626,-0.0410495485867091,-0.0076062702984933,1
-0.2794662195207154,-0.0844582290675407,1.11909537278667,-1.0109402527335,-0.727814854126997,-0.247921962656576,-0.0350994894252132,0.211132327314037,0.582224994454208,-0.339072972339683,0.0326730841633345,0.0050618186804465,0
-0.1416948512010137,-0.5730665428966064,-3.3780497837704706,1.5103264597575807,0.1611846470391954,0.7814086637358257,-0.0386742537967517,0.0091354281090482,-0.1075579022201776,0.0661758665478485,0.7876144760308733,0.5026779759294056,1
-0.1676797317124292,-0.5406783444354375,-0.424932531288253,0.143963975222478,1.98567361392555,0.250630802336587,-0.0530936160897612,1.08062825712747,-0.307884301331431,1.15077014634722,-0.176977089007715,0.0926487855901082,0
-0.2824006148256829,-0.2832740046288138,1.22630937264785,-0.382314404157093,0.578389982710542,-0.0873131387970936,0.114500463827344,0.574808661454833,0.0467683964066946,0.876217573451736,-0.0766789289734141,0.0003110544937384,0
-0.1833397825845502,0.0043923017468378,-3.4791222320855213,0.0396165387262556,-0.170256864957156,0.5577069368411581,-0.5875992667204839,-0.6723886117654629,0.0953955718563269,-0.1400320592826313,1.1661571947725002,0.1584557987468248,1
-0.271398779723679,-0.3035425562318101,0.0032014814717384,-0.9834061870424148,0.0225280332255529,0.3205573470610134,-0.2099377935497977,-0.3889125504238733,0.6741489639765303,0.0576839780691825,0.5262229228704971,0.31543272847844,1
1.0570809753371062,-0.3524477496211187,0.954849610199486,-1.34576063182332,-1.43506156071586,-0.0529994769727518,-0.212661202771815,-0.104887444966611,0.545825206075439,-0.216323173125396,0.0816648849850805,0.0460423648863542,0
